item_id,group,standards,item_information,tablet_student_materials_prompt,prompt,tablet_writing_scoring_instructions,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
E08LA2M06,8,E08LA2,M - Here are three spellings of the word oatmeal. (Point to each.) Which word is spelled correctly?,NA,Which word is spelled correctly?,NA,ootmel,otmil,oatmeal,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA2M07,8,E08LA2,M - Here are three spellings of the word bedroom. (Point to each.) Which word is spelled correctly?,NA,Which word is spelled correctly?,NA,bedrum,bedroom,bedrom,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA2M08,8,E08LA2,M - Here are three spellings of the word cupcake. (Point to each.) Which word is spelled correctly?,NA,Which word is spelled correctly?,NA,cupcake,capcak,cupkale,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.866196184666508,NA,NA,NA
E08LA3H09,8,E08LA3,"H - Here are three words. (Point to each.) My mom is  _____ me to make my bed. What word should go in the blank: tell, told, or telling?",NA,My mom is _____ me to make my bed. What word should go in the blank?,NA,tell,told,telling,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,2.28,NA,NA
E08LA3H10,8,E08LA3,"H - Here are three words. (Point to each.) My dog Spot is _____ on the bed. What word should go in the blank: slept, sleeping, or sleep?","Here are three words. [highlight answer choices] My dog Spot is _____ on the bed. What word should go in the blank: slept, sleeping, or sleep?",My dog Spot is _____ on the bed. What word should go in the blank?,NA,slept,sleeping,sleep,b,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G8_E08LA3H10_intro.mp3,ELA_G8_E08LA3H10_stem.mp3,ELA_G8_E08LA3H10_a.mp3,ELA_G8_E08LA3H10_b.mp3,ELA_G8_E08LA3H10_c.mp3,FT,OI,OI,OI,NA,1.78519618466651,1.78,1.78,1.78
E08LA3H11,8,E08LA3,"H - Here are three words. (Point to each.) I like to _____ to music on the radio. What word should go in the blank: listen, listening, or listener?",NA,I like to _____ to music on the radio. What word should go in the blank?,NA,listen,listening,listener,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA3H12,8,E08LA3,"H - Here are three words. (Point to each.) My dad  _____ us all candy with his money. What word should go in the blank: buying, bought, or buy?",NA,My dad _____ us all candy with his money. What word should go in the blank?,NA,buying,bought,buy,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA3L01,8,E08LA3,L - Here are three pictures with words. (Point to each.)  The dog ran in the park. Which word is ran?,Here are three pictures with words. [highlight answer choices] The dog ran in the park. Which word is ran? [No audio for answer choices],The dog ___ in the park.,NA,can,boy,ran,c,No Changes.,NA,Soup_Can.ai,Boy14.ai,Dog_Running.ai,Food/People/Animals,prompt (SM),graphic + word,graphic + word,graphic + word,ELA_G8_E08LA3L01_intro.mp3,ELA_G8_E08LA3L01_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-1.15250381533349,-1.16,-1.16,-1.16
E08LA3L02,8,E08LA3,L - Here are three pictures with words. (Point to each.)  I like to jump. Which word is jump?,NA,I like to ____.,NA,jump,sleep,eat,a,No Changes.,NA,Boy_Jumping2.ai,Boy_Sleeping2.ai,Boy_Eating1.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA3L03,8,E08LA3,L - Here are three pictures with words. (Point to each.)  The girl eats her food. Which word is eats?,NA,The girl ____ her food.,NA,sleeps,runs,eats,c,No Changes.,NA,Girl_Sleeping1.ai,Girl_Running1.ai,Girl_Eating.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA3L04,8,E08LA3,L - Here are three pictures with words. (Point to each.)  The boy is sleeping. Which word is sleeping?,NA,The boy is ______.,NA,running,sleeping,eating,b,No Changes.,NA,Boy_Running.ai,Boy_Sleeping2.ai,Boy_Eating1.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA3M05,8,E08LA3,"M - Here are three words. (Point to each.)  In the spring I like _____ flowers. What word should go in the blank: planting, plant, or planted?",NA,In the spring I like _____ flowers. What word should go in the blank?,NA,planting,plant,planted,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA3M06,8,E08LA3,"M - Here are three words. (Point to each.) I like to go _____ at school. What word should go in the blank: swimmer, swimming, or swam?",NA,I like to go _____ at school. What word should go in the blank?,NA,swimmer,swimming,swam,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.28249618466651,NA,NA,NA
E08LA3M07,8,E08LA3,"M - Here are three words. (Point to each.) In the winter I  _____ my jacket. What word should go in the blank: wore, wear, or wearing?",NA,In the winter I _____ my jacket. What word should go in the blank?,NA,wore,wear,wearing,b,Shortened the sentence from 8 to 7 words.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA3M08,8,E08LA3,"M - Here are three words. (Point to each.)   _____ is a fun thing to do. What word should go in the blank: Singer, Sung, or Singing?",NA,_____ is a fun thing to do. What word should go in the blank?,NA,Singer,Sung,Singing,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA3MSAMPLE,8,E08LA3,"M - Here are three words. (Point to each.) I like it when I am _____. What word should go in the blank: working, work, or worker?",NA,I like it when I am _____.  What word should go in the blank?,NA,working,work,worker,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA4H09,8,E08LA4,"H- Here are three words. (Point to each.) A person who is selfish does not like to share anything. What is another word for selfish: greedy, helpful, or happy?",NA,A person who is selfish does not like to share anything. What is another word for selfish?,NA,greedy,helpful,happy,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.39,NA
E08LA4H10,8,E08LA4,"H- Here are three words. (Point to each.) If you destroy something, you cannot use it again. What is another word for destroy: eat, build, or ruin?","Here are three words. [highlight answer choices] If you destroy something, you cannot use it again. What is another word for destroy: eat, build, or ruin?","If you destroy something, you cannot use it again. What is another word for destroy?",NA,eat,build,ruin,c,No Changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G8_E08LA4H10_intro.mp3,ELA_G8_E08LA4H10_stem.mp3,ELA_G8_E08LA4H10_a.mp3,ELA_G8_E08LA4H10_b.mp3,ELA_G8_E08LA4H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.7945
E08LA4H11,8,E08LA4,"H- Here are three words. (Point to each.) Jamal was in the dark room all by himself. What is another word for himself: she, he, or they?",NA,Jamal was in the dark room all by himself. What is another word for himself?,NA,she,he,they,b,Do not use item.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA
E08LA4H12,8,E08LA4,"H- Here are three words. (Point to each.) Go the correct way, or you will get lost. What is another word for correct: right, wrong, or backward?","Here are three words. [highlight answer choices] Go the correct way, or you will get lost. What is another word for correct: right, wrong, or backward?","Go the correct way, or you will get lost. What is another word for correct?",NA,right,wrong,backward,a,Made sentence 9 words instead of 8.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G8_E08LA4H12_intro.mp3,ELA_G8_E08LA4H12_stem.mp3,ELA_G8_E08LA4H12_a.mp3,ELA_G8_E08LA4H12_b.mp3,ELA_G8_E08LA4H12_c.mp3,FT,OI,OI,OI,NA,1.76509618466651,1.76,1.76,1.76
E08LA4L01,8,E08LA4,"L - Here are three pictures words. (Point to each.) The car drove on the street. What is another word for street: road, stream, worm?",NA,The car drove on the street. What is another word for street?,NA,road,stream,worm,a,Made the stream graphic better by removing the rocks and adding a tree.,NA,Road1.ai,River2.ai,Worm1.ai,Transportation/Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA4L02,8,E08LA4,"L - Here are three words. (Point to each.) The carpet needed to be vacuumed. What is another word for carpet: chair, pillow, rug?",NA,The carpet needed to be vacuumed. What is another word for carpet?,NA,chair,pillow,rug,c,No Changes.,NA,Chair2.ai,Pillow1.ai,Rug.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA4L03,8,E08LA4,"L - Here are three pictures with words. (Point to each.) I poured water into the bucket. What is another word for bucket: bag, pail, or dress?",NA,I poured water into the bucket. What is another word for bucket?,NA,bag,pail,dress,b,No Changes.,NA,Bag.ai,Bucket1.ai,Dress1.ai,Household Objects/Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA4L04,8,E08LA4,"L - Here are three pictures with words. (Point to each.) The rabbit hopped through the forest. What is another word for rabbit: bird, kitten, or bunny?",NA,The rabbit hopped through the forest. What is another word for rabbit?,NA,bird,kitten,bunny,c,No Changes.,NA,Bird1.ai,Kitten1.ai,Rabbit1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.0190038153334924,NA,NA,NA
E08LA4LSAMPLE,8,E08LA4,"L - Here are three pictures with words. (Point to each.) The book was very useful to me. What is another word for useful: cheerful, hurtful, or helpful?",NA,The book was very useful to me. What is another word for useful?,NA,cheerful,hurtful,helpful,c,No Changes.,NA,Girl_Smiling1.ai,Hammer1.ai,Book1.ai,People/Tools/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA4M05,8,E08LA4,"M - Here are three words. (Point to each.) The present was wrapped in colorful wrapping paper. What is another word for present: gift, money, or plant?",NA,The present was wrapped in colorful wrapping paper. What is another word for present?,NA,gift,money,plant,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.523096184666508,NA,NA,NA
E08LA4M06,8,E08LA4,"M - Here are three words. (Point to each.) As it grew, the plant began to blossom. What is another word for blossom: flower, decay, or clean?",NA,"As it grew, the plant began to blossom. What is another word for blossom?",NA,flower,decay,clean,a,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA4M07,8,E08LA4,"M - Here are three words. (Point to each.) She was wealthy and had lots of money. What is another word for wealthy: poor, rich, or old?",NA,She was wealthy and had lots of money. What is another word for wealthy?,NA,poor,rich,old,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA4M08,8,E08LA4,"M - Here are three words. (Point to each.) The building was ancient and falling into pieces. What is another word for ancient: new, large, or old?",NA,The building was ancient and falling into pieces. What is another word for ancient?,NA,new,large,old,c,Made sentence 8 words instead of 7.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA5H09,8,E08LA5,"H - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What does tickled pink mean: mad, happy, or confused?",NA,"Juan was excited.  It was his grandma's birthday. He had worked hard to make her a gift. He knew his grandma would be tickled pink when she saw it. Juan loved his grandma very much.
What does tickled pink mean?",NA,mad,happy,confused,b,Made text 5 sentences instead of 4. Changed nana to grandma.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E08LA5H10,8,E08LA5,"H - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What does afalling out mean: cheer, laugh, or argue?",NA,"Ivan and Zander are best friends. They  like to watch sports together. Sometimes they cheer for different teams. When they do, they might have a falling out about which team is better. But they always find a way to make up in the end.
What does a falling out mean?",NA,cheer,laugh,argue,c,Made text 5 sentences instead of 4.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA5H11,8,E08LA5,"H - Here are three phrases. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Time flies means that it goes _____: fast, slow, or the same?",NA,"Drew loves to watch airplanes. He often goes to the airport. He likes to watch the planes come in and out. He has so much fun that time flies.  Before he knows it, it's time to go home.
Time flies means that it goes _____?",NA,fast,slow,same,a,Made text 5 sentences instead of 4.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.05509618466651,NA,NA,NA
E08LA5H12,8,E08LA5,"H - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Settle down means the teacher wants them to be ______: wild, loud, or quiet?",NA,"It was reading time in class. Three girls were telling jokes. They giggled a lot and couldn't stop. Pretty soon they were very loud. The teacher told them to settle down.
Settle down means the teacher wants them to be ______?",NA,wild,loud,quiet,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA5L01,8,E08LA5,"L - Here are three pictures with words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What does puniest mean: small, big, or medium?",NA,"Riley is a tiny kitten.  He has seven brothers and sisters.  He is the puniest kitten in the litter.
What does puniest mean?",NA,small,big,medium,a,Changed the word a to and in second sentence.,NA,Kitten5.ai,Kitten1.ai,Kitten6.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.33039618466651,NA,NA,NA
E08LA5L02,8,E08LA5,"L - Here are three pictures with words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.)  What does cash mean: popcorn, money, or soda?",NA,"Sasha went to the basketball game with some friends. They went to the concession stand at half time. The stand only took cash for the drinks and things to eat.                                    
What does cash mean?",NA,popcorn,money,soda,b,No Changes.,NA,Pop_Corn.ai,5Bill.ai,Soda.ai,Food/Money,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.208896184666508,NA,NA,NA
E08LA5L03,8,E08LA5,"L - Here are three pictures with words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What does ragged mean: stripes, circles, or torn?",NA,"Owen has a favorite shirt. He likes to wear it every day. The shirt is getting ragged from being worn so much.
What does ragged mean?",NA,stripes,circles,torn,c,No Changes.,NA,Shirt1.ai,Shirt5.ai,Shirt6.ai,Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA5L04,8,E08LA5,"L - Here are three pictures with words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What does groceries mean: cart, cash, or food?",NA,Caleb went to the store with his mom. There were going shopping for food. Caleb helped his mom carry out the groceries.                                                What does groceries mean?,NA,cart,cash,food,c,No Changes.,NA,Shopping_Cart.ai,20Bill.ai,Vegetables.ai,Misc./Money/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA5M05,8,E08LA5,"M - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Best thing ever means that the fair was:  boring,  scary, or fun?",NA,Isaac went to the county fair with his brothers. He got to go to a concert there. They also watched all of the rides light up and saw lots of animals.  Isaac thought that going to the fair was the best thing ever.The best thing ever means that the fair was _____?,NA,boring,scary,fun,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.196003815333492,NA,NA,NA
E08LA5M06,8,E08LA5,"M - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What does a barrel of laughs mean: sad, angry, or funny?",NA,"Judy and Sara are best friends. They like to play practical jokes on each other. Joking together is great. Judy thinks Sara is a barrel of laughs.
What does a barrel of laughs mean?",NA,sad,angry,funny,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E08LA5M07,8,E08LA5,"M - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What does give him a hand mean: watch, help, or ignore?",NA,"Joel was moving a heavy box. He couldn't pick it up by himself. He looked around and then asked if someone could give him a hand. Eli said he would.
What does give him a hand mean?",NA,watch,help,ignore,b,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08LA5M08,8,E08LA5,"M - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What does squirming around mean: sitting, jumping, or wiggling?",NA,"Claire was sitting at her desk.  Suddenly she started to itch all over.  She couldn't sit still she was so itchy.  Claire was squirming around in her chair.
What does squirming around mean?",NA,sitting,jumping,wiggling,c,No Changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
