item_id,group,standards,item_information,tablet_student_materials_prompt,prompt,tablet_writing_scoring_instructions,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
E05LA1M07,5,E05LA1,"M - Here are three words. (Point to each.) Our team finally won the game. Hurray! (Point to sentence.) What word should go in the blank: Yikes, Oops, or Hurray?",NA,Our team finally won the game. ____! What word should go in the blank?,NA,Yikes,Oops,Hurray,c,Changed sentence to two sentences because of proper grammar.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA1M08,5,E05LA1,"M - Here are three words. (Point to each.) Tia Lee plays the drums too loudly. (Point to sentence.) What word should go in the blank: plays, colors, or ran?",NA,Tia Lee ____ the drums too loudly. [prgrph] What word should go in the blank?,NA,plays,colors,ran,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA1MSAMPLE,5,E05LA1,"M - Here are three words. (Point to each.) Monday we were all in the class. (Point to sentence.) What word should go in the blank: was, were, or am?","Here are three words. [highlight answer choices] Monday we were all in the class. (Point to sentence.) What word should go in the blank: was, were, or am?",Monday we _____ all in the class. [prgrph] What word should go in the blank?,NA,was,were,am,b,Changed word order in sentence per reviewer recommendation.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G5_E05LA1MSAMPLE_intro.mp3,ELA_G5_E05LA1MSAMPLE_stem.mp3,ELA_G5_E05LA1MSAMPLE_a.mp3,ELA_G5_E05LA1MSAMPLE_b.mp3,ELA_G5_E05LA1MSAMPLE_c.mp3,FT,OI,OI,OI,NA,1.8638,1.86,1.86,1.86
E05LA2H09,5,E05LA2a,"H - Here are three sentences. (Point to and read to student.) Which one has the comma in the correct place: A, B, or C?",NA,"A) Stop, please. [prgrph] B) Stop please, [prgrph] C) ,Stop please.",NA,A,B,C,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA2H10,5,E05LA2e,H - Here are three words. (Point to each.) I got a new ball. Which word is ball?,NA,NA,NA,book,ball,bull,b,Changed distractor word bell to book.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.5712,NA,NA,NA
E05LA2H11,5,E05LA2a,"H - Here are three sentences. (Point to and read to student.) Which one has the comma in the correct place: A, B, or C?",NA,"A) Yes please, [prgrph] B) ,Yes please. [prgrph] C) Yes, please.",NA,A,B,C,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA2H12,5,E05LA2e,H - Here are three words. (Point to each.) We bought a chocolate cake. Which word is cake?,NA,NA,NA,kale,cake,take,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E05LA2HSAMPLE,5,E05LA2a,"H - Here are three cities and states. (Point to and read to student.) Which one has the comma in the correct place: A, B, or C?",NA,"A) Burns Oregon, [prgrph] B) ,Burns Oregon [prgrph] C) Burns, Oregon",NA,A,B,C,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E05LA2L01,5,E05LA2a,L - Here are three answer choices. (Point to and read to student.) Which one is a comma?,NA,NA,NA,",",/,?,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.6276,NA,NA,NA
E05LA2L02,5,E05LA2e,L - Here are three pictures with words. (Point to each.) The car is old. Which word is car?,NA,NA,NA,can,car,cat,b,No changes.,NA,Soda_Can1.ai,Car1.ai,Cat1.ai,Food/Transportation/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA2L03,5,E05LA2a,"L - Here are three answer choices. (Point to and read to student.) Which one uses a comma correctly: A, B, or C?",NA,"A) Yes, I will. [prgrph] B) Yes/ I will. [prgrph] C) Yes I will.",NA,A,B,C,a,Changed question to reviewer 3's suggestion.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA2L04,5,E05LA2e,L - Here are three pictures with words. (Point to each.) The pot is really hot. Which word is pot?,NA,NA,NA,pet,pen,pot,c,No changes.,NA,Rabbit1.ai,Pen1.ai,Soup_Pot.ai,Animals/Classroom/Houshold Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA2LSAMPLE,5,E05LA2e,L - Here are three pictures with words. (Point to each.) The bee flew in the air. Which word is bee? (Do not read answer choices.),Here are three pictures with words. [highlight answer choices] The bee flew in the air. Which word is bee? [No audio for answer choices],NA,NA,bee,bat,bag,a,No changes.,NA,Bee1.ai,Baseball3.ai,Bag.ai,Animals/Sports/Household Objects,prompt (SM),graphic + word,graphic + word,graphic + word,ELA_G5_E05LA2LSAMPLE_intro.mp3,ELA_G5_E05LA2LSAMPLE_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-1.5617,-1.56,-1.56,-1.56
E05LA2M05,5,E05LA2a,"M - Here are three sentences. (Point to and read to student.) Which one uses a comma correctly: A, B, or C?",NA,"A) Oh I see. [prgrph] B) Oh, I see. [prgrph] C) Oh: I see.",NA,A,B,C,b,Changed question to reviewer 3's suggestion.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA2M06,5,E05LA2e,M - Here are three words. (Point to each.) I cook every Monday. Which word is cook?,NA,NA,NA,cook,kooc,coko,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.1232,NA,NA,NA
E05LA2M07,5,E05LA2a,"M - Here are three sentences. (Point to and read to student.) Which one uses a comma correctly: A, B, or C?",NA,"A) Thank you"" Sam [prgrph] B) Thank you> Sam [prgrph] C) Thank you, Sam",NA,A,B,C,c,Changed question to reviewer 3's suggestion.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E05LA2M08,5,E05LA2e,M - Here are three words. (Point to each.) We were lost. Which word is lost?,NA,NA,NA,slot,lost,tost,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.5599,NA,NA,NA
E05LA4H09,5,E05LA4,"H - Here are three words. (Point to each.)Please be careful when you slice the bread. What is another word for slice: crumble, cut, or make?",NA,Please be careful when you slice the bread. [prgrph] What is another word for slice?,NA,crumble,cut,make,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.92,NA,NA
E05LA4H10,5,E05LA4,"H - Here are three words. (Point to each.) I really enjoy eating my vanilla ice cream with chocolate sauce. What is another word for enjoy: avoid, like, or ignore?","Here are three words. [highlight answer choices] I really enjoy eating my vanilla ice cream with chocolate sauce. What is another word for enjoy: avoid, like, or ignore?",I really enjoy eating my vanilla ice cream with chocolate sauce. [prgrph] What is another word for enjoy?,NA,avoid,like,ignore,b,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G5_E05LA4H10_intro.mp3,ELA_G5_E05LA4H10_stem.mp3,ELA_G5_E05LA4H10_a.mp3,ELA_G5_E05LA4H10_b.mp3,ELA_G5_E05LA4H10_c.mp3,FT,OI,OI,OI,NA,1.3272,1.33,1.33,1.33
E05LA4H11,5,E05LA4,"H - Here are three words. (Point to each.) The little baby was very plump and cheerful. What is another word for plump: chubby, pale, or grumpy?","Here are three words. [highlight answer choices] The little baby was very plump and cheerful. What is another word for plump: chubby, pale, or grumpy?",The little baby was very plump and cheerful. [prgrph] What is another word for plump?,NA,chubby,pale,grumpy,a,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G5_E05LA4H11_intro.mp3,ELA_G5_E05LA4H11_stem.mp3,ELA_G5_E05LA4H11_a.mp3,ELA_G5_E05LA4H11_b.mp3,ELA_G5_E05LA4H11_c.mp3,NA,NA,NA,OI,NA,NA,NA,NA,2.2055
E05LA4H12,5,E05LA4,"H - Here are three words. (Point to each.)Our teacher read the story, ""The Three Billy Goats Gruff."" What is another word for story: picture, song, or tale?",NA,"Our teacher read the story, ""The Three Billy Goats Gruff."" [prgrph] What is another word for story?",NA,picture,song,tale,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.62,NA
E05LA4L01,5,E05LA4,"L - Here are three pictures with words. (Point to each.) Plant the flowers in the soil. What is another word for soil: water, plant, or dirt?",NA,Plant the flowers in the soil. [prgrph] What is another word for soil?,NA,water,plant,dirt,c,No changes.,NA,Lake1.ai,Grass1.ai,Sand_Box.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E05LA4L02,5,E05LA4,"L - Here are three words. (Point to each.) I am touching the land. What is another word for land: dog, tree, or ground?",NA,I am touching the land. [prgrph] What is another word for land?,NA,dog,tree,ground,c,No changes.,NA,Dog5.ai,Tree1.ai,Boy_Grass.ai,Anials/Plants_Outdoors/People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA4L03,5,E05LA4,"L - Here are three pictures with words. (Point to each.) The auto is small. What is another word for auto: bike, car, or stove?",NA,The auto is small. [prgrph] What is another word for auto?,NA,bike,car,stove,b,Shortened the sentence from 7 to 4 words.,NA,Bicycle1.ai,Car2.ai,Stove1.ai,Transportation/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA4L04,5,E05LA4,"L - Here are three pictures with words. (Point to each.) Let's climb on that big rock. What is another word for rock: stone, dirt, or plant?",NA,Let's climb on that big rock. [prgrph] What is another word for rock?,NA,stone,dirt,plant,a,No changes.,NA,Rock12.ai,Sand_Box.ai,Grass1.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA4LSAMPLE,5,E05LA4,"L - Here are three pictures with words. (Point to each.) I went into the little house. What is another word for into: enter, eggs, or bell?",NA,I went into the little house. [prgrph] What is another word for into?,NA,enter,eggs,bell,a,No changes.,NA,Boy_Entering_Store.ai,Egg2.ai,Bell.ai,People/Food/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA4M05,5,E05LA4,"M - Here are three words. (Point to each.)Put all the books into that crate. What is another word for crate: bedroom, oven, or box?",NA,Put all the books into that crate. [prgrph] What is another word for crate?,NA,bedroom,oven,box,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA4M06,5,E05LA4,"M - Here are three words. (Point to each.)He's very smart; he solved the puzzle. What is another word for smart: confused, bright, or nosy?",NA,He's very smart; he solved the puzzle. [prgrph] What is another word for smart?,NA,confused,bright,nosy,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA4M07,5,E05LA4,"M - Here are three words. (Point to each.)The answer was  false on the test. What is another word for false: untrue, funny, or correct?",NA,The answer was false on the test. [prgrph] What is another word for false?,NA,untrue,funny,correct,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA4M08,5,E05LA4,"M - Here are three words. (Point to each.)The clouds are high above the mountaintop. What is another word for above: under, near, or over?",NA,The clouds are high above the mountaintop. [prgrph] What is another word for above?,NA,under,near,over,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E05LA5H09,5,E05LA5,"H - Here are three phrases. (Point to each.) The class wasn't paying attention.  The teacher said, ""All eyes on me."" All eyes on me means that the class should ______: look, talk, or laugh?",NA,"The class wasn't paying attention. The teacher said, ""All eyes on me."" [prgrph] All eyes on me means that the class should ______?",NA,look,talk,laugh,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA5H10,5,E05LA5,"H - Here are three words. (Point to each.) Erin forgot to eat her lunch. When she got home, she told her mom she was hungry.
Hungry means that Erin wanted to ______: talk, run, or eat?",NA,"Erin forgot to eat her lunch. When she got home, she told her mom she was hungry. [prgrph] Hungry means that Erin wanted to ______?",NA,talk,run,eat,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.8829,NA,NA,NA
E05LA5H11,5,E05LA5,"H - Here are three words. (Point to each.) We were finishing up our lunch. After lunch is recess!                     What is the opposite of after: talk, before, or later?",NA,We were finishing up our lunch. After lunch is recess! [prgrph] What is the opposite of after?,NA,talk,before,later,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E05LA5H12,5,E05LA5,"H - Here are three words. (Point to each.) Peter's teacher said they could earn extra recess. He was all ears. What does all ears mean: listening, sleeping, or ignoring?",NA,Peter's teacher said they could earn extra recess. He was all ears. [prgrph] What does all ears mean?,NA,listening,sleeping,ignoring,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA5L01,5,E05LA5,"L - Here are three pictures with words. (Point to each.) Dehlia loves the water.  She swims like a fish.  Swims like a fish means that she is a good what: runner, swimmer, or jumper?",NA,Dehlia loves the water. She swims like a fish. [prgrph] Swims like a fish means that she is a good what?,NA,runner,swimmer,jumper,b,No changes.,NA,Girl_Running1.ai,Person_Swimming.ai,Girl_Jumping.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.7896,NA,NA,NA
E05LA5L02,5,E05LA5,"L - Here are three pictures with words. (Point to each.) Hanna thinks her new clothes look awesome.  What does awesome mean: good, bad, or sad?",NA,Hanna thinks her new clothes look awesome. [prgrph] What does awesome mean?,NA,good,bad,sad,a,Do not use item.,NA,Girl_Smiling3.ai,Girl_Mad.ai,Girl_Sad1.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA
E05LA5L03,5,E05LA5,"L - Here are three pictures with words. (Point to each.) My coat is nice and warm in winter. What is another word for coat: shirt, jacket, or pants?",NA,My coat is nice and warm in winter. [prgrph] What is another word for coat?,NA,shirt,jacket,pants,b,No changes.,NA,Shirt2.ai,Jacket1.ai,Pants1.ai,Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.3627,NA,NA,NA
E05LA5L04,5,E05LA5,"L - Here are three pictures with words. (Point to each.) The boys bounced up and down on the trampoline.  What is another word for bounced: walked, swam, or jumped?",NA,The boy bounced up and down on the trampoline. [prgrph] What is another word for bounced?,NA,walked,swam,jumped,c,Changed jumped to bounced.,NA,Boy_Walking5.ai,Person_Swimming.ai,Boy_Jumping1.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA5M05,5,E05LA5,"M - Here are three words. (Point to each.) The recipe said to add a pinch of salt.
A pinch of salt means to add a ______: lot, little, or bunch?",NA,Joe was making cookies. The recipe said to add a pinch of salt. [prgrph] A pinch of salt means to add a ______?,NA,lot,little,bunch,b,Changed phrases to words in the instructions..,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA5M06,5,E05LA5,"M - Here are three words. (Point to each.) Betty sat on her bed.  The bed was very soft. What is another word for soft: stiff, hard, or fluffy?",NA,Betty sat on her bed. The bed was very soft. [prgrph] What is another word for soft?,NA,stiff,hard,fluffy,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E05LA5M07,5,E05LA5,"M - Here are three words. (Point to each.) Ella ran past Joe.  She ran quick as a cricket.  What does quick as a cricket mean: tired, slow, or fast?",NA,Ella ran past Joe. She ran quick as a cricket. [prgrph] What does quick as a cricket mean?,NA,tired,slow,fast,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E05LA5M08,5,E05LA5,"M - Here are three words. (Point to each.) Everyone was asleep. They were very quiet. What is the opposite of quiet: loud, soft, or silent?",NA,Everyone was asleep. They were very quiet. [prgrph] What is the opposite of quiet?,NA,loud,soft,silent,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E05LA5MSAMPLE,5,E05LA5,"M - Here are three words. (Point to each.) Jalen went fishing and caught a fish. He said that the fish was as big as a house. As big as a house means that the fish was what: small, huge, or round?","Here are three words. [highlight answer choices] Jalen went fishing and caught a fish. He said that the fish was as big as a house. ÐŠ___Ñ•Ñ‡ÐˆÐŒÐÐ¥_Ð_Ñ‡_Ñ•_Ð©_Ð_Ðžâ€°Ð«Ñœs big as a houseÐŠ___Ñ•Ñ‡ÐˆÐŒÐÐ¥_Ð_Ñ‡_Ñ•_Ð¤Ð‹Ð˜Ð _ means that the fish was what: small, huge, or round?","Jalen went fishing and caught a fish. He said that the fish was as big as a house. [prgrph] ""As big as a house"" means that the fish was what?",NA,small,huge,round,b,"Changed ""as huge as a house"" to ""as big as a house.""",NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G5_E05LA5MSAMPLE_intro.mp3,ELA_G5_E05LA5MSAMPLE_stem.mp3,ELA_G5_E05LA5MSAMPLE_a.mp3,ELA_G5_E05LA5MSAMPLE_b.mp3,ELA_G5_E05LA5MSAMPLE_c.mp3,FT,OI,OI,OI,NA,1.1689,1.17,1.17,1.17
E05RF3H09,5,E05RF3,H - Here are three words. (Point to each.) A rainbow is in the sky. Which word is rainbow?,NA,NA,NA,clouds,rainbow,raccoon,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.5198,NA,NA,NA
E05RF3H10,5,E05RF3,H - Here are three words. (Point to each.) The book is fiction. Which word is fiction?,NA,NA,NA,story,fashion,fiction,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.87,NA,NA
E05RF3H11,5,E05RF3,H - Here are three words. (Point to each.) The machine is broken. Which word is machine?,NA,NA,NA,machine,music,match,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.4358,NA,NA,NA
E05RF3H12,5,E05RF3,H - Here are three words. (Point to each.) There is no school on the weekend. Which word is weekend?,NA,NA,NA,weather,weekend,welcome,b,"Changed sentence to ""There is no ...""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.0027,NA,NA,NA
E05RF3L01,5,E05RF3,L - Here are three pictures with words. (Point to each.) I live in a house. Which word is house? (Do not read answer choices.),Here are three pictures with words. [highlight answer choices] I live in a house. Which word is house? [No audio for answer choices],NA,NA,bike,house,horse,b,No changes.,NA,Bicycle1.ai,House1.ai,Horse1.ai,Transportation/Plants_Outdoors/Animals,prompt (SM),graphic + word,graphic + word,graphic + word,ELA_G5_E05RF3L01_intro.mp3,ELA_G5_E05RF3L01_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-1.9002,-1.9,-1.9,-1.9
E05RF3L02,5,E05RF3,L - Here are three pictures with words. (Point to each.) We ate a pizza. Which word is pizza?,NA,NA,NA,star,plant,pizza,c,No changes.,NA,Star2.ai,Tomato_Plant1.ai,Pizza2.ai,Shapes/Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-2.4368,NA,NA,NA
E05RF3L03,5,E05RF3,L - Here are three pictures with words. (Point to each.) The dog is on the couch. Which word is couch?,NA,NA,NA,couch,chair,stool,a,No changes.,NA,Couch.ai,Chair2.ai,Stool1.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E05RF3L04,5,E05RF3,L - Here are three pictures with words. (Point to each.) The whale is big. Which word is whale?,NA,NA,NA,bench,whale,wheel,b,No changes.,NA,Park_Bench1.ai,Whale1.ai,Wheel1.ai,Plants_Outdoors/Animals/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E05RF3M05,5,E05RF3,M - Here are three words. (Point to each.) Summer is a season. Which word is summer? (Do not read answer choices.),Here are three words. [highlight answer choices] Summer is a season. Which word is summer? [No audio for answer choices],NA,NA,summer,phone,swim,a,No changes.,NA,NA,NA,NA,NA,NA,word only,word only,word only,ELA_G5_E05RF3M05_intro.mp3,ELA_G5_E05RF3M05_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-0.1719,-0.17,-0.17,-0.17
E05RF3M06,5,E05RF3,M - Here are three words. (Point to each.) Ted goes to school. Which word is school?,NA,NA,NA,movie,shirt,school,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.678,NA,NA,NA
E05RF3M07,5,E05RF3,M - Here are three words. (Point to each.) I use a pencil to write. Which word is pencil?,NA,NA,NA,marker,pencil,picture,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
