item_id,group,standards,item_information,prompt,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
M03GEO1.1_M07,3,M03GEO1.1,"M - Here are three shapes. (Point to student materials.) Which of these shapes is a square: A, B, or C?",Which of these shapes is a square?,A,B,C,c,NA,NA,Circle1.ai,Triangle1.ai,Square1.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.89024401041417,NA,NA,NA
M03GEO1.1_M08,3,M03GEO1.1,"M - Here are three shapes. (Point to student materials.) Which of these shapes is a square: A, B, or C?",Which of these shapes is a square?,A,B,C,a,NA,NA,Square1.ai,Circle1.ai,Triangle1.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-2.46964401041417,NA,NA,NA
M03GEO1.1_SAMPLE,3,M03GEO1.1,"L - Here are three shapes. (Point to student materials.) Which of these shapes is a triangle: A, B, or C?",Which of these shapes is a triangle?,A,B,C,a,NA,NA,Triangle1.ai,Square1.ai,Circle1.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M03GEO1.2_H09,3,M03GEO1.2,"H - Here is a rectangle, with small squares inside of it. (Point to student materials.) How much of this figure is shaded: none, half, or whole?",How much of this figure is shaded?,none (0),half (1/2),whole (1),c,NA,Square_Block1.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.00494401041417,NA,NA,NA
M03GEO1.2_H10,3,M03GEO1.2,"H - Here is a square, with smaller squares inside of it. (Point to student materials.) How much of this figure is shaded: whole, half, or none?",How much of this figure is shaded?,whole (1),half (1/2),none (0),a,NA,Square_Block2.ai,NA,NA,NA,Measurement,prompt + graphic,number only,number only,number only,Math_G3_M03GEO1.2_H10_intro.mp3,Math_G3_M03GEO1.2_H10_stem.mp3,Math_G3_M03GEO1.2_H10_a.mp3,Math_G3_M03GEO1.2_H10_b.mp3,Math_G3_M03GEO1.2_H10_c.mp3,FT,OI,OI,OI,NA,1.08605598958583,1.05,1.05,1.05
M03GEO1.2_H11,3,M03GEO1.2,"H - Here is a square, with smaller squares inside of it. (Point to student materials.) How much of this figure is shaded: half, whole, or none?",How much of this figure is shaded?,half (1/2),whole (1),none (0),a,NA,Square_Block3.ai,NA,NA,NA,Measurement,prompt + graphic,word and number only,word and number only,word and number only,Math_G3_M03GEO1.2_H11_intro.mp3,Math_G3_M03GEO1.2_H11_stem.mp3,Math_G3_M03GEO1.2_H11_a.mp3,Math_G3_M03GEO1.2_H11_b.mp3,Math_G3_M03GEO1.2_H11_c.mp3,FT,OI,OI,OI,NA,-0.767444010414168,-0.81,-0.81,-0.81
M03GEO1.2_H12,3,M03GEO1.2,"H - Here is a rectangle, with small squares inside of it. (Point to student materials.) How much of this figure is shaded: whole, half, or none?",How much of this figure is shaded?,whole (1),half (1/2),none (0),a,NA,Square_Block4.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.396944010414168,NA,NA,NA
M03GEO1.2_L01,3,M03GEO1.2,"L - Here is a rectangle with small squares inside of it.  (Point to student materials.)  How much of this figure is shaded: none, half, or whole?",How much of this figure is shaded?,none (0),half (1/2),whole (1),c,NA,Square_Block5.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.242455989585832,NA,NA,NA
M03GEO1.2_L02,3,M03GEO1.2,"L - Here is a square, with smaller squares inside of it. (Point to student materials.) How much of this figure is shaded: none, half, or whole?",How much of this figure is shaded?,none (0),half (1/2),whole (1),c,NA,Square_Block6.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.278544010414168,NA,NA,NA
M03GEO1.2_L03,3,M03GEO1.2,"L - Here is a rectangle with small squares inside of it.  (Point to student materials.)  How much of this figure is shaded: none, half, or whole?",How much of this figure is shaded?,none (0),half (1/2),whole (1),c,NA,Square_Block7.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.324355989585832,NA,NA,NA
M03GEO1.2_L04,3,M03GEO1.2,"L - Here is a square, with smaller squares inside of it. (Point to student materials.) How much of this figure is shaded: none, half, or whole?",How much of this figure is shaded?,none (0),half (1/2),whole (1),c,NA,Square_Block8.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.144144010414168,NA,NA,NA
M03GEO1.2_M05,3,M03GEO1.2,"M - Here is a rectangle with small squares inside of it.  (Point to student materials.)  How much of this figure is shaded: whole, none, or half?",How much of this figure is shaded?,none (0),half (1/2),whole (1),b,NA,Square_Block9.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.832644010414168,NA,NA,NA
M03GEO1.2_M06,3,M03GEO1.2,"M - Here is a square, with smaller squares inside of it. (Point to student materials.) How much of this figure is shaded: none, half, or whole?",How much of this figure is shaded?,none (0),half (1/2),whole (1),b,NA,Square_Block10.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.497844010414168,NA,NA,NA
M03GEO1.2_M07,3,M03GEO1.2,"M - Here is a rectangle with small squares inside of it.  (Point to student materials.) How much of this figure is shaded: whole, none, or half?",How much of this figure is shaded?,whole (1),none (0),half (1/2),c,NA,Square_Block11.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.837844010414168,NA,NA,NA
M03GEO1.2_M08,3,M03GEO1.2,"M - Here is a square, with smaller squares inside of it. (Point to student materials.) How much of this figure is shaded: none, half, or whole?",How much of this figure is shaded?,none (0),half (1/2),whole (1),c,NA,Square_Block12.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.679844010414168,NA,NA,NA
M03GEO1.2_SAMPLE,3,M03GEO1.2,"H - Here is a square, with smaller squares inside of it. (Point to student materials.) How much of this figure is shaded: whole, half, or none?",How much of this figure is shaded?,whole (1),half (1/2),none (0),b,NA,Square_Block13.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M03MED1.1_H09,3,M03MED1.1,"H -Here is a clock. (Point to student materials.) What time is it: 10:00, 2:00, or 12:00?",What time is it?,0.41666666666666669,8.3333333333333329E-2,0.5,c,NA,Clock1.ai,NA,NA,NA,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,-1.48144401041417,-1.52,NA,NA
M03MED1.1_H10,3,M03MED1.1,"H - Here is a clock near a window. (Point to student materials.) The clock shows 7:00 and the sun is rising in the window.  Is it 7:00 AM, 7:00 PM, or neither?","Is it 7:00 AM, 7:00 PM, or neither?",0.29166666666666669,0.79166666666666663,neither,a,NA,Clock_Window.ai,NA,NA,NA,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.768055989585832,NA,NA,NA
M03MED1.1_H11,3,M03MED1.1,"H - Here is a clock near a window. (Point to student materials.) The clock shows 10:00, and the moon is up. Is it 10:00 AM, 10:00 PM, or neither?","Is it 10:00 AM, 10:00 PM, or neither?",0.41666666666666669,neither,0.91666666666666663,c,NA,Clock_Window2.ai,NA,NA,NA,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,OI,NA,NA,0.846055989585832,0.81,0.81,NA
M03MED1.1_H12,3,M03MED1.1,"H - Here is a clock near a window. (Point to student materials.) The clock shows 12:00, and the sun is high in the sky.  Is it 12:00 AM, 12:00 PM, or neither?","Is it 12:00 AM, 12:00 PM, or neither?",0,0.5,neither,b,NA,Clock_Window3.ai,NA,NA,NA,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M03MED1.1_L01,3,M03MED1.1,"L -Here is a clock. (Point to student materials.) What time is it: 3:00, 6:00, or 9:00?",What time is it?,0.125,0.25,0.375,a,NA,Clock2.ai,NA,NA,NA,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.17324401041417,NA,NA,NA
M03MED1.1_L02,3,M03MED1.1,"L -Here is a clock. (Point to student materials.) What time is it: 3:00, 6:00, or 9:00?",What time is it?,0.125,0.25,0.375,b,NA,Clock3.ai,NA,NA,NA,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.12224401041417,NA,NA,NA
M03MED1.1_L03,3,M03MED1.1,"L -Here is a clock. (Point to student materials.) What time is it: 3:00, 6:00, or 9:00?",What time is it?,0.125,0.25,0.375,c,NA,Clock4.ai,NA,NA,NA,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.39164401041417,NA,NA,NA
M03MED1.1_L04,3,M03MED1.1,"L -Here is a clock. (Point to student materials.) What time is it: 4:00, 5:00, or 6:00?",What time is it?,0.16666666666666666,0.20833333333333334,0.25,c,NA,Clock5.ai,NA,NA,NA,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.82884401041417,NA,NA,NA
M03MED1.1_M05,3,M03MED1.1,"M -Here is a clock. (Point to student materials.) What time is it: 1:00, 2:00, or 9:00?",What time is it?,4.1666666666666664E-2,8.3333333333333329E-2,0.375,a,NA,Clock6.ai,NA,NA,NA,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.42724401041417,NA,NA,NA
M03MED1.1_M06,3,M03MED1.1,"M -Here is a clock. (Point to student materials.) What time is it: 7:00, 8:00, or 10:00?",What time is it?,0.29166666666666669,0.33333333333333331,0.41666666666666669,b,NA,Clock7.ai,NA,NA,NA,Time,prompt + graphic,number only,number only,number only,Math_G3_M03MED1.1_M06_intro.mp3,Math_G3_M03MED1.1_M06_stem.mp3,Math_G3_M03MED1.1_M06_a.mp3,Math_G3_M03MED1.1_M06_b.mp3,Math_G3_M03MED1.1_M06_c.mp3,FT,OI,OI,OI,NA,-1.41934401041417,-1.46,-1.46,-1.46
M03MED1.1_M07,3,M03MED1.1,"M -Here is a clock. (Point to student materials.) What time is it: 4:00, 11:00, or 5:00?",What time is it?,0.16666666666666666,0.45833333333333331,0.20833333333333334,c,NA,Clock8.ai,NA,NA,NA,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.78894401041417,NA,NA,NA
M03MED1.1_M08,3,M03MED1.1,"M -Here is a clock. (Point to student materials.) What time is it: 10:00, 4:00, or 1:00?",What time is it?,0.41666666666666669,0.16666666666666666,4.1666666666666664E-2,a,NA,Clock9.ai,NA,NA,NA,Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.40484401041417,NA,NA,NA
M03MED1.1_SAMPLE,3,M03MED1.1,"H - Here is a clock. (Point to student materials.) It is Noon and time for lunch. (Point to student materials.) Which answer shows what time is it: 12:00 PM, 11:00 AM, or 12:00 AM?",Which answer shows what time is it?,0.5,0.45833333333333331,0,a,NA,Digital_Clock1.ai,NA,NA,NA,Time,prompt + graphic,number only,number only,number only,Math_G3_M03MED1.1_SAMPLE_intro.mp3,Math_G3_M03MED1.1_SAMPLE_stem.mp3,Math_G3_M03MED1.1_SAMPLE_a.mp3,Math_G3_M03MED1.1_SAMPLE_b.mp3,Math_G3_M03MED1.1_SAMPLE_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.36870000000000003
M03MED1.2_H09,3,M03MED1.2,"H - Here are two buckets of sand (Point to student materials.) Does A have less sand, does B have less sand, or do the buckets have the same amount of sand?","Does A have less sand, does B have less sand, or do the buckets have the same amount of sand?",A has less sand,B has less sand,Same,a,NA,Bucket1.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.277055989585832,NA,NA,NA
M03MED1.2_H10,3,M03MED1.2,"H - Here are two fish tanks with water. (Point to student materials.) Do the fish tanks have the same amount of water, does A have more water, or does B have more water?","Do the fish tanks have the same amount of water, does A have more water, or does B have more water?",Same,A has more water,B has more water,b,NA,Fish_Bowl1.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.714344010414168,NA,NA,NA
M03MED1.2_H11,3,M03MED1.2,"H - Here are two cubes. (Point to student materials.) Do the cubes have the same volume, does A have more, or does B have more?","Do the cubes have the same volume, does A have more, or does B have more?",Same,A has more volume,B has more volume,c,NA,3D_Box2.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.78204401041417,NA,NA,NA
M03MED1.2_H12,3,M03MED1.2,"H - Here are two pyramids. (Point to student materials.) Does A have more volume, does B have more, or do the pyramids have the same volume?","Does A have more volume, does B have more, or do the pyramids have the same volume?",A has more volume,B has more volume,Same,a,NA,3D_Triangle1.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.164044010414168,NA,NA,NA
M03MED1.2_L01,3,M03MED1.2,"L - Here are two buckets of sand (Point to student materials.) Does A have less sand, does B have less sand, or do the buckets have the same amount of sand?","Does A have less sand, does B have less sand, or do the buckets have the same amount of sand?",A has less sand,B has less sand,Same,c,NA,Bucket2.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.778144010414168,NA,NA,NA
M03MED1.2_L02,3,M03MED1.2,"L - Here are two fish tanks with water. (Point to student materials.) Do the fish tanks have the same amount of water, does A have more, or does B have more?","Do the fish tanks have the same amount of water, does A have more, or does B have more?",Same,A has more water,B has more water,a,NA,Fish_Bowl2.ai,NA,NA,NA,Measurement,prompt (SM),words only,words only,words only,Math_G3_M03MED1.2_L02_intro.mp3,Math_G3_M03MED1.2_L02_stem.mp3,Math_G3_M03MED1.2_L02_a.mp3,Math_G3_M03MED1.2_L02_b.mp3,Math_G3_M03MED1.2_L02_c.mp3,FT,OI,OI,OI,NA,0.0331559895858322,-0.01,-0.01,-0.01
M03MED1.2_L03,3,M03MED1.2,"L - Here are two cubes. (Point to student materials.) Are the cubes the same size, is A larger, or is B larger?","Do the cubes have the same mass, does A have more mass, or does B have more mass?",Same,A is larger,B is larger,a,NA,Ice_Cube_AB.ai,NA,NA,NA,Food,prompt + graphic,number only,number only,number only,Math_G3_M03MED1.2_L03_intro.mp3,Math_G3_M03MED1.2_L03_stem.mp3,Math_G3_M03MED1.2_L03_a.mp3,Math_G3_M03MED1.2_L03_b.mp3,Math_G3_M03MED1.2_L03_c.mp3,FT,OI,OI,OI,NA,0.811455989585832,0.77,0.77,0.77
M03MED1.2_L04,3,M03MED1.2,"L - Here are two pyramids. (Point to student materials.) Is A larger, is B larger, or are the pyramids the same size?","Does A have more mass, does B have more mass, or do the pyramids have the same mass?",A is larger,B is larger,Same,c,NA,3D_Triangle2.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M03MED1.2_M05,3,M03MED1.2,"M - Here are two buckets of sand. (Point to student materials.) Does A have less sand, does B have less sand, or do the buckets have the same amount of sand?","Does A have less sand, does B have less sand, or do the buckets have the same amount of sand?",A has less sand,B has less sand,same,b,NA,Bucket3.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.0590440104141677,NA,NA,NA
M03MED1.2_M06,3,M03MED1.2,"M - Here are two fish tanks with water. (Point to student materials.) Do the fish tanks have the same amount of water, does A have more water, or does B have more water?","Do the fish tanks have the same amount of water, does A have more water, or does B have more water?",Same,A has more water,B has more water,c,NA,Fish_Bowl3.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.40484401041417,NA,NA,NA
M03MED1.2_M07,3,M03MED1.2,"M - Here are two cubes. (Point to student materials.) Are the cubes the same size, is A larger, or is B larger?","Do the cubes have the same mass, does A have more, or does B have more?",Same,A is larger,B is larger,b,NA,3D_Box3.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.15044401041417,NA,NA,NA
M03MED1.2_M08,3,M03MED1.2,"M - Here are two pyramids. (Point to student materials.) Is A larger, is B larger, or are the pyramids the same size?","Does A have more mass, does B have more mass, or do the pyramids have the same mass?",A is larger,B is larger,Same,a,NA,3D_Triangle1.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.967044010414168,NA,NA,NA
M03MED1.2_SAMPLE,3,M03MED1.2,"L - Here are two glasses of water. (Point to student materials.) Do the glasses have the same amount of water, does A have more, or does B have more?","Do the glasses have the same amount of water, does A have more, or does B have more?",Same,A has more water,B has more water,a,NA,Water21.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M03MED2.3_H09,3,M03MED2.3,"H - Here is a picture graph that shows the  number of students in two classes, Green class and Blue class. (Point to student materials.) Do the classes have the same number of students, does the Green class have more students, or does the Blue class have more students?","Do the classes have the same number of students, does the Green class have more students, or does the Blue class have more students?",Same,Green class has more,Blue class has more,c,NA,PicGraph_Students_Green_Blue1.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M03MED2.3_H10,3,M03MED2.3,"H - Here is a picture graph that shows the average number of dogs in two parks:  Park A and Park B. (Point to student materials.) Does park A have more dogs, park B have more dogs, or do the parks have the same number of dogs?","Does park A have more dogs, park B have more dogs, or do the parks have the same number of dogs?",A has more,B has more,Same,b,NA,PicGraph_Dogs_ParkAB1.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.92,NA
M03MED2.3_H11,3,M03MED2.3,"H - Here is a picture graph that shows the number of ice creams sold in two days: Monday and Tuesday. (Point to student materials.) Did they sell the same number of ice creams on Monday and Tuesday, more on Monday, or more on Tuesday?","Did they sell the same number of ice creams on Monday and Tuesday, more on Monday, or more on Tuesday?",Same,more on Monday,more on Tuesday,b,NA,PicGraph_IceCream_Monday_Tuesday1.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M03MED2.3_H12,3,M03MED2.3,"H - Here is a pie chart that shows the amount of students who like pepperoni pizza and cheese pizza. (Point to student materials.) Do more students like pepperoni, do more students like cheese, or do the same amount of students like cheese and pepperoni?","Do more students like pepperoni, do more students like cheese, or do the same amount of students like cheese and pepperoni?",Like cheese more,Like pepperoni more,Same,a,NA,PieChart_Pepperoni_Cheese1.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M03MED2.3_L01,3,M03MED2.3,"L - Here is a picture graph that shows the  number of students in two classes, Green class and Blue class. (Point to student materials.) Do the classes have the same number of students, does the Green class have more students, or does the Blue class have more students?","Do the classes have the same number of students, does the Green class have more students, or does the Blue class have more students?",Same,Green class has more,Blue class has more,a,NA,PicGraph_Students_Blue_Green.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M03MED2.3_L02,3,M03MED2.3,"L - Here is a picture graph that shows the average number of visitors in two parks,  Park A and Park B. (Point to student materials.) Which park averages more visitors, Park A, Park B, or do the parks average the same number of visitors??","Which park averages more visitors, Park A, Park B, or do the parks average the same number of visitors?",Park A has more,Park B has more,Same,b,NA,PicGraph_Dogs_ParkAB1.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M03MED2.3_L03,3,M03MED2.3,"L - Here is a picture graph that shows the number of ice creams sold in two days, Monday and Tuesday. (Point to student materials.) Did they sell the same number of ice creams on Monday and Tuesday, more on Monday, or more on Tuesday?","Did they sell the same number of ice creams on Monday and Tuesday, more on Monday, or more on Tuesday?",Same,more on Monday,more on Tuesday,a,NA,PicGraph_IceCream_Monday_Tuesday2.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.4,NA,NA
M03MED2.3_L04,3,M03MED2.3,"L - Here is a pie chart that shows the amount of students who like pepperoni pizza and cheese pizza. (Point to student materials.) Do more students like pepperoni, do more students like cheese, or do the same amount of students like cheese and pepperoni?","Do more students like pepperoni, do more students like cheese, or do the same amount of students like cheese and pepperoni?",Like cheese more,Like pepperoni more,Same,c,NA,PieChart_Pepperoni_Cheese2.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M03MED2.3_M05,3,M03MED2.3,"M - Here is a picture graph that shows the  number of students in two classes, Green class and Blue class. (Point to student materials.) Do the classes have the same number of students, does the Green class have more students, or does the Blue class have more students?","Do the classes have the same number of students, does the Green class have more students, or does the Blue class have more students?",Same,Green class has more,Blue class has more,b,NA,PicGraph_Students_Green_Blue2.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.89,NA
M03MED2.3_M06,3,M03MED2.3,"M - Here is a picture graph that shows the average number of dogs in two parks,  Park A and Park B. (Point to student materials.) Does park A have more dogs, park B have more dogs, or do the parks have the same amount of dogs?","Does park A have more dogs, park B have more dogs, or do the parks have the same amount of dogs?",A has more,B has more,Same,a,NA,PicGraph_Dogs_ParkAB2.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
