grade_for_match,content,item,delta,grades
5,Science,S05PHS1.3M4,-0.8343960209385295,A
5,Science,S05PHS1.4H16,-0.7636435489279234,A
5,Science,S05PHS1.4H23,0.411367406345427,A
5,Science,S05PHS1.4H31,-0.4899904219847012,A
5,Science,S05PHS2.1H15,0.6326261244542023,A
5,Science,S05PHS2.1L17,-0.155916730613931,A
5,Science,S05PHS2.1M5,-0.21468899344759143,A
5,Science,S05PHS3.1H6,-0.28357569185780623,A
5,Science,S05PHS3.1L10,-0.4001386053438012,A
11,ELA,E11LA1H09,-0.08329718112056492,A
11,ELA,E11LA1H10,0.6852690136051615,A
11,ELA,E11LA1H12,0.9146274223470289,A
11,ELA,E11LA2H11,-0.4618119165061689,A
11,ELA,E11RI1H10,-0.7490324314892789,A
11,ELA,E11RI1L02,0.3799949317656259,A
11,ELA,E11RI2H12,-0.7897171267419645,A
11,ELA,E11RI2H13,-1.1573227559251944,B
11,ELA,E11RI2HSAMPLE,-0.40092569809357315,A
11,ELA,E11RI2M08,0.16092496550511498,A
11,ELA,E11RI3H12,-0.23701820056956155,A
11,ELA,E11RI3M06,0.5104280957493356,A
11,ELA,E11RI4H10,1.4690545003426139,B
11,ELA,E11RI4M06,0.005133676607980311,A
11,ELA,E11RI5H12,-1.3256995500394637,B
11,ELA,E11RI6H10,0.7662147406750526,A
11,ELA,E11RI9H11,0.3809351884745369,A
11,ELA,E11RI9H12,0.5911616266980488,A
11,ELA,E11RL1H09,1.0111608023341914,B
11,ELA,E11RL1L01,-1.2766924038321847,B
11,ELA,E11RL1M07,0.8903672684833442,A
11,ELA,E11RL1M08,-0.4892811964189472,A
11,ELA,E11RL3H10,1.594358615861942,C
11,ELA,E11RL3H12,0.8778328567244741,A
11,ELA,E11RL4H09,0.16281490831157533,A
11,ELA,E11RL4H10,0.8739883439790813,A
11,ELA,E11RL4H12,-0.11295139834951345,A
11,ELA,E11RL6H10,-0.5026454423233827,A
11,ELA,E11RL6H11,-0.7063285875302746,A
11,ELA,E11RL6H12,0.64803139987273,A
11,ELA,E11RL6M06,-0.8387816242598339,A
11,ELA,E11WR2L03,2.6290094724575748,C
11,ELA,E11WR3H09,0.29115073128669605,A
11,ELA,E11WR3M07,1.6263614328351352,C
11,ELA,E11WR4H09,-0.44860404875317106,A
11,ELA,E11WR4H11,-1.5021884680527002,C
11,ELA,E11WR4H13,-0.30418545903055005,A
11,ELA,E11WR4HSAMPLE,-0.4922785043651331,A
11,ELA,E11WR4L01,0.10559000678391607,A
11,ELA,E11WR4L02,-0.27713969572510766,A
11,ELA,E11WR4L04,-0.07839140953553293,A
11,ELA,E11WR4M05,-0.20672627321799486,A
11,ELA,E11WR4M06,-0.34717817335310996,A
11,ELA,E11WR4M07,-1.1744362066388339,B
11,ELA,E11WR5H09,-0.22435359978977099,A
11,ELA,E11WR5H11,0.1521680729060693,A
11,ELA,E11WR9H09,1.116417758405256,B
11,ELA,E11WR9H11,-0.35032127776385913,A
11,Math,M11ALG1.1AL01,-0.4670858430225148,A
11,Math,M11ALG1.1AM06,0.6743467424626808,A
11,Math,M11ALG1.1ASAMPLE,0.39340833746243364,A
11,Math,M11ALG2.3_H12,0.004255092731306886,A
11,Math,M11FUN1.1AH11,0.3732022492445181,A
11,Math,M11FUN1.2_L01,-0.8065888973533972,A
11,Math,M11FUN1.2_L03,0.3902510734218002,A
11,Math,M11FUN1.2_M08,0.6965837801366104,A
11,Math,M11FUN1.5_H09,-0.929860462725716,A
11,Math,M11FUN1.5_SAMPLE,-0.030412682937287317,A
11,Math,M11FUN2.5H09,-0.2773080905538355,A
11,Math,M11FUN2.5H12,-0.5974424602794511,A
11,Math,M11FUN2.6_H10,-0.6860330215809973,A
11,Math,M11FUN2.6_M05,0.595122783159716,A
11,Math,M11FUN2.6_M07,0.05418725809206754,A
11,Math,M11FUN3.7AM05,0.09093898266758793,A
11,Math,M11FUN3.9_L01,0.039812024035819536,A
11,Math,M11GCO4.13H11,-0.11130621011948555,A
11,Math,M11GCO4.13H12,-0.21474755477500027,A
11,Math,M11GCO4.13L03,-0.007085272892736946,A
11,Math,M11GCO4.13M06,-0.4344058539059676,A
11,Math,M11GMG1.1_H09,0.21844585436071665,A
11,Math,M11GMG1.1_H10,0.8719834762143925,A
11,Math,M11GMG1.1_M06,-0.9031786026429232,A
11,Math,M11GPE2.4_H10,-0.041172191282262106,A
11,Math,M11GPE2.4_H12,-0.4987184460778521,A
11,Math,M11GPE2.6_H10,-0.039004171012516575,A
11,Math,M11GPE2.7_H12,-0.5663705494919463,A
11,Math,M11GPE2.7_L02,-0.3955539021055123,A
11,Math,M11GRT2.5_H10,-0.17201222034941985,A
11,Math,M11GRT2.5_M05,-0.7802031820788179,A
11,Math,M11GRT2.5_M06,0.6330906619364656,A
11,Math,M11NAQ1.1_H11,-0.12023245969521125,A
11,Math,M11NAQ1.1_L03,0.9132722622913053,A
11,Math,M11NAQ1.1_M05,-0.03146529332414951,A
11,Math,M11NAQ1.1_M06,-0.25218971011677177,A
11,Math,M11NAQ2.4AH11,0.5130669828238383,A
11,Math,M11NAQ2.4AM06,-0.22600108085494225,A
11,Math,M11STP1.1_H12,0.49409996683089424,A
11,Math,M11STP1.1_L01,0.5286222207624882,A
11,Math,M11STP1.2_H10,-1.3768566154485444,B
11,Math,M11STP1.2_L03,-0.40678482915177533,A
11,Math,M11STP1.5_H10,-1.2422994643632193,B
11,Math,M11STP1.5_L02,-0.15409847341466396,A
11,Math,M11STP1.5_SAMPLE,-0.0280138936035128,A
11,Math,M11STP1.6AH10,0.5615111835990143,A
11,Math,M11STP2.6_H12,-0.5433936902205238,A
11,Math,M11STP2.6_L01,0.4521569446333505,A
11,Science,S11ESS1.1L16,0.7842735291405171,A
11,Science,S11ESS1.4H15,-0.5546941071995402,A
11,Science,S11ESS1.4L2,-0.5120536322558096,A
11,Science,S11ESS2.1H20,-0.6503237606143656,A
11,Science,S11ESS2.5H15,0.470624709621729,A
11,Science,S11ESS2.5H19,0.2465554913308478,A
11,Science,S11ESS2.5H9,0.14648099520384467,A
11,Science,S11ESS2.5L2,-0.7815071545784879,A
11,Science,S11ESS2.5M13,0.006980735698465619,A
11,Science,S11ESS3.1H15,0.6687866191841126,A
11,Science,S11ESS3.1H4,0.6060385804872961,A
11,Science,S11ESS3.1HSAMPLE,0.3908814859603103,A
11,Science,S11ESS3.1L16,-0.3931505059867589,A
11,Science,S11ESS3.1M13,1.2987231645652293,B
11,Science,S11ESS3.4M13,0.17343857544605995,A
11,Science,S11ETS1.1H14,0.7882890382151643,A
11,Science,S11ETS1.1H4,-1.4001069250227396,B
11,Science,S11ETS1.1H9,-0.028848611189851762,A
11,Science,S11LFS1.2H10,0.549928828594613,A
11,Science,S11LFS1.2H4,1.1369883033877162,B
11,Science,S11LFS1.5M13,-1.3067739032997114,B
11,Science,S11LFS1.7H14,0.6052794755608709,A
11,Science,S11LFS1.7M9,0.5221938624366905,A
11,Science,S11LFS2.2H20,-0.48389269723986594,A
11,Science,S11LFS2.2H9,0.05893974287198338,A
11,Science,S11LFS2.2HSAMPLE,-0.3607728758896479,A
11,Science,S11LFS2.2L1,0.07650761394478182,A
11,Science,S11LFS3.2H5,-0.5065831252074078,A
11,Science,S11LFS4.3H14,2.0932006589125254,C
11,Science,S11LFS4.3L1,-0.34195641273817523,A
11,Science,S11LFS4.3L7,0.09742357073265023,A
11,Science,S11LFS4.4H15,0.11581840115994263,A
11,Science,S11PHS1.2H09,-0.07426469174695073,A
11,Science,S11PHS1.2L06,0.12829164817972213,A
11,Science,S11PHS1.2L12,0.3776961674075455,A
11,Science,S11PHS1.3H14,0.8880824286170145,A
11,Science,S11PHS1.3H15,0.023192208604141017,A
11,Science,S11PHS1.7H15,0.31051872574069866,A
11,Science,S11PHS2.1H14,0.08980358398695028,A
11,Science,S11PHS2.1L17,-0.1160876786499095,A
11,Science,S11PHS2.1L6,-1.1345965684842476,B
11,Science,S11PHS2.1M12,-0.8097180865207666,A
11,Science,S11PHS3.4H15,-2.151117114966449,C
11,Science,S11PHS3.4H20,0.202599832029802,A
11,Science,S11PHS3.4L6,-0.5007489869691961,A
11,Science,S11PHS4.1L11,-0.49849485311265535,A
11,Science,S11PHS4.2H19,-1.4491703098909559,B
11,Science,S11PHS4.2M17,-0.5366203753198843,A
8,ELA,E08LA1H11,0.16274017317851175,A
8,ELA,E08LA1H12,0.21850959205388243,A
8,ELA,E08LA2H12,0.6375568161058672,A
8,ELA,E08LA3H09,-0.8163226107950377,A
8,ELA,E08LA3L01,-1.0482692852609943,B
8,ELA,E08LA4H12,0.734046214681448,A
8,ELA,E08LA5H09,-0.5476454941611278,A
8,ELA,E08RI1H10,-0.2724875476975157,A
8,ELA,E08RI1M06,0.6029166418877319,A
8,ELA,E08RI3H11,0.6764452633019258,A
8,ELA,E08RI3H12,0.7073793320987988,A
8,ELA,E08RI3L03,-0.050015810037219825,A
8,ELA,E08RI3M07,-0.6313452571261445,A
8,ELA,E08RI4H09,-0.5105994410275165,A
8,ELA,E08RI4M05,-0.2716463595802574,A
8,ELA,E08RI6H10,0.33946030411997213,A
8,ELA,E08RI6H11,0.2059766799771885,A
8,ELA,E08RI8H12,0.17322819339535012,A
8,ELA,E08RI8MSAMPLE,-0.8292518318948454,A
8,ELA,E08RI9H09,0.245426740346201,A
8,ELA,E08RI9H11,0.02172741360486057,A
8,ELA,E08RI9M07,0.08629123432550238,A
8,ELA,E08RL1H09,-0.41539449040119464,A
8,ELA,E08RL1H12,-0.16418802791048073,A
8,ELA,E08RL2L01,0.7798487999347399,A
8,ELA,E08RL3HSAMPLE,-0.25017705058746786,A
8,ELA,E08RL3M08,0.14640392054085252,A
8,ELA,E08RL4M07,0.6171875211332173,A
8,ELA,E08RL4M08,0.6409783918952671,A
8,ELA,E08RL6H09,-0.7424984900402751,A
8,ELA,E08RL6H10,0.28391726546376267,A
8,ELA,E08RL6L02,-0.4949951924644342,A
8,ELA,E08RL6M07,0.08397330536539861,A
8,ELA,E08WR1M06,-0.608765475257312,A
8,ELA,E08WR2L02,2.866788467772255,C
8,ELA,E08WR2M08,0.15577183001678466,A
8,ELA,E08WR3M06,-0.04839612414721289,A
8,ELA,E08WR4H09,-0.30198762910066856,A
8,ELA,E08WR4H12,-1.5531253946901369,C
8,ELA,E08WR4L01,0.22094983325468506,A
8,ELA,E08WR4L02,-0.3489576790863302,A
8,ELA,E08WR4M06,-1.9961206271126273,C
8,ELA,E08WR4M08,-2.2355222665650705,C
8,ELA,E08WR5H10,0.2536082818610374,A
8,ELA,E08WR5M07,1.0448706565043557,B
8,ELA,E08WR9H10,-0.39772679825936486,A
8,ELA,E08WR9H12,-0.24924023972226128,A
8,ELA,E08WR9M05,0.6331272646715089,A
8,Math,M08EXE1.1_H09,-0.46147802190559856,A
8,Math,M08EXE1.1_M05,-0.5621989235447687,A
8,Math,M08EXE1.1_M06,0.13372041251779437,A
8,Math,M08EXE1.3_H10,-0.0970251339141936,A
8,Math,M08EXE1.3_SAMPLE,0.2644209383943406,A
8,Math,M08EXE1.4_M07,-0.3442807658226298,A
8,Math,M08EXE2.5_L01,-0.07358446558292316,A
8,Math,M08EXE2.5_M06,0.12172309352551536,A
8,Math,M08EXE2.6_H11,-1.6421951403197323,C
8,Math,M08EXE2.6_M06,0.2408879478657303,A
8,Math,M08EXE2.6_M07,-0.24710461530444328,A
8,Math,M08EXE3.7AH11,0.8273175496546995,A
8,Math,M08EXE3.7AH12,0.4973877070383713,A
8,Math,M08EXE3.7AM08,0.1551778183729352,A
8,Math,M08FUN1.1_H10,0.1135661137546234,A
8,Math,M08FUN1.1_L03,0.3841691781090744,A
8,Math,M08FUN1.2_H09,-0.9202280712890095,A
8,Math,M08FUN1.2_L01,-0.36922303885393104,A
8,Math,M08FUN2.4_H10,1.0296504809004303,B
8,Math,M08FUN2.4_H12,-0.2511733645899366,A
8,Math,M08FUN2.4_M05,0.04223136925518179,A
8,Math,M08FUN2.5_L02,-0.4949743383422826,A
8,Math,M08FUN2.5_M07,-1.2079257853019334,B
8,Math,M08GEO1.2_L01,0.5736862279899947,A
8,Math,M08GEO1.2_M08,-0.2829080969393988,A
8,Math,M08GEO1.4_L04,-0.4289927137736213,A
8,Math,M08GEO1.4_SAMPLE,0.18909016287239902,A
8,Math,M08GEO2.6_H09,3.878813602599441e-4,A
8,Math,M08GEO2.6_H11,0.21938770995320334,A
8,Math,M08GEO2.6_H12,0.7228232187330033,A
8,Math,M08GEO2.6_L02,-0.790646282027707,A
8,Math,M08GEO3.9_H10,-1.0391072127083931,B
8,Math,M08STP1.1_H12,0.4382811444830989,A
8,Math,M08STP1.3_H09,0.7521800947992554,A
8,Math,M08STP1.3_L02,0.025106515880090392,A
8,Math,M08STP1.3_M05,0.20998580189706004,A
8,Math,M08STP1.3_M08,-0.8123615397760435,A
8,Math,M08STP1.3_SAMPLE,0.014988951138073737,A
8,Math,M08STP1.4_H11,0.7208590095433309,A
8,Math,M08STP1.4_M05,0.025776284141219855,A
8,Math,M08STP1.4_M08,-0.2152240992002652,A
8,Math,M08TNS1.1_H10,-0.22278313846312753,A
8,Math,M08TNS1.1_L02,-0.0104163716945318,A
8,Math,M08TNS1.1_L04,0.24504267032584606,A
8,Math,M08TNS1.1_M05,0.7879349013249273,A
8,Math,M08TNS1.1_M08,0.6579565596355308,A
8,Math,M08TNS1.2_L03,-0.5530367098699316,A
8,Math,M08TNS1.2_M07,1.543948147140917,C
8,Science,S08ESS1.2H14,0.11078618156013063,A
8,Science,S08ESS1.2H20,-0.5945867277651259,A
8,Science,S08ESS1.2H5,-0.16330909528551107,A
8,Science,S08ESS1.2L7,-0.5461748644081869,A
8,Science,S08ESS1.3M17,-0.9543696253283025,A
8,Science,S08ESS2.2H20,0.2547034424754214,A
8,Science,S08ESS2.2H4,-1.6055946974323083,C
8,Science,S08ESS2.2H5,1.3223473719055763,B
8,Science,S08ESS2.4H15,0.765201081070707,A
8,Science,S08ESS2.5H20,-0.03157805860990242,A
8,Science,S08ESS3.3H20,0.8538623524713055,A
8,Science,S08ESS3.3L1,0.13543542360363464,A
8,Science,S08ESS3.4H4,0.09034887737495303,A
8,Science,S08ESS3.4M3,-0.8078792926203696,A
8,Science,S08ETS1.1H19,-0.16094400005238896,A
8,Science,S08ETS1.1M17,-0.04908486103144484,A
8,Science,S08ETS1.2H14,-0.6234995334477997,A
8,Science,S08ETS1.2H15,-1.1051936519005567,B
8,Science,S08ETS1.2H4,-0.16822324240121433,A
8,Science,S08ETS1.2M3,0.068220883314621,A
8,Science,S08LFS1.3H10,-0.12321861255294948,A
8,Science,S08LFS1.3H15,-0.6071943498310766,A
8,Science,S08LFS1.4H15,-0.4665525922129846,A
8,Science,S08LFS1.6H15,0.3855968803377982,A
8,Science,S08LFS1.6H19,-0.23843882460602256,A
8,Science,S08LFS1.6L6,-1.3142753790623671,B
8,Science,S08LFS1.7H15,-0.06179157721827234,A
8,Science,S08LFS1.7H5,-0.03173708960711195,A
8,Science,S08LFS1.7M8,0.719440181273925,A
8,Science,S08LFS2.1H5,0.4194867037483258,A
8,Science,S08LFS2.2H4,-1.5331567242871824,C
8,Science,S08LFS2.2M2,0.4919134349950353,A
8,Science,S08LFS3.2H5,0.3618839065086183,A
8,Science,S08LFS4.2H5,-0.4824391025893929,A
8,Science,S08PHS1.2H05,0.7357524095525706,A
8,Science,S08PHS1.2H09,0.3752593844230486,A
8,Science,S08PHS1.2M18,0.4329763306272676,A
8,Science,S08PHS1.3H15,0.8974528275527244,A
8,Science,S08PHS1.3H20,-0.5305845883629146,A
8,Science,S08PHS2.1HSAMPLE,0.4311803968105971,A
8,Science,S08PHS2.1L11,0.01343636241547553,A
8,Science,S08PHS2.1M8,-0.8158286271679037,A
8,Science,S08PHS2.2L11,0.4512144647134907,A
8,Science,S08PHS3.4H20,-0.0033892443039045188,A
8,Science,S08PHS3.4M7,0.5764638190181467,A
8,Science,S08PHS4.2H14,-0.55361352809272,A
8,Science,S08PHS4.2H20,0.08489038670329227,A
8,Science,S08PHS4.2M19,0.983431746119958,A
7,ELA,E07LA1L02,-0.5408792041315246,A
7,ELA,E07LA1M05,0.24519136076811485,A
7,ELA,E07LA1MSAMPLE,0.6416697241754924,A
7,ELA,E07LA2H10,-0.6964680936053174,A
7,ELA,E07LA5H10,0.3462617040961053,A
7,ELA,E07RI1H09,-0.1246282763826833,A
7,ELA,E07RI1H10,0.49721224113953655,A
7,ELA,E07RI1H11,-0.12905582597279144,A
7,ELA,E07RI1H12,-0.27064665424010287,A
7,ELA,E07RI1L02,-0.7972959423153039,A
7,ELA,E07RI1M06,0.163220159015628,A
7,ELA,E07RI2M06,0.6648480181696116,A
7,ELA,E07RI3H10,-0.8290088923760333,A
7,ELA,E07RI3H11,0.1466368788717215,A
7,ELA,E07RI3LSAMPLE,1.0128635053694672,B
7,ELA,E07RI5H10,0.09091801365827087,A
7,ELA,E07RI5M06,0.024684618515652568,A
7,ELA,E07RI6H10,1.3966340542383833,B
7,ELA,E07RI6H11,-0.260588935327166,A
7,ELA,E07RL1H09,0.6053544223568155,A
7,ELA,E07RL1H10,-0.7593909555535102,A
7,ELA,E07RL1H11,1.1739161916641112,B
7,ELA,E07RL2M07,-0.0732228686571008,A
7,ELA,E07RL2M08,0.15204071821351048,A
7,ELA,E07RL3M08,-0.5905836131472589,A
7,ELA,E07RL4M05,0.19425768639168456,A
7,ELA,E07RL4M06,0.11870668728044291,A
7,ELA,E07RL6H10,0.015789833148104577,A
7,ELA,E07RL6H11,-0.12488869685846028,A
7,ELA,E07RL6L04,0.12707003650110485,A
7,ELA,E07RL6M06,0.03688665401131293,A
7,ELA,E07RL9H10,-0.23911513531694736,A
7,ELA,E07RL9M05,0.10669840818932436,A
7,ELA,E07WR1H09,-0.7743920593245225,A
7,ELA,E07WR1M08,-0.004559378598048128,A
7,ELA,E07WR3H09,0.6869135930190648,A
7,ELA,E07WR3HSAMPLE,0.3765184821914068,A
7,ELA,E07WR3M05,0.920452861732842,A
7,ELA,E07WR3M06,-0.2060026310095167,A
7,ELA,E07WR4H10,-0.16731987927636557,A
7,ELA,E07WR4HSAMPLE,-0.5334084518971013,A
7,ELA,E07WR4L03,-1.1043772955417264,B
7,ELA,E07WR4M06,-0.3616408512858707,A
7,ELA,E07WR4M08,-0.6606467889187279,A
7,ELA,E07WR5H10,0.16913308353387363,A
7,ELA,E07WR5H12,0.1688015043801804,A
7,ELA,E07WR5L01,-0.2741144862061465,A
7,ELA,E07WR5M05,-0.010323536988012694,A
7,Math,M07EXE1.1_M05,-1.6524456887316428,C
7,Math,M07EXE1.1_M07,-0.6615423514457704,A
7,Math,M07EXE2.3_H10,-0.24995447751128863,A
7,Math,M07EXE2.3_M07,-0.5311757807020375,A
7,Math,M07EXE2.3_M08,-0.19093609860582272,A
7,Math,M07GEO1.1_H09,0.2167009538185919,A
7,Math,M07GEO1.1_H10,0.381406943127688,A
7,Math,M07GEO1.1_H11,-0.8039097476485909,A
7,Math,M07GEO1.1_H12,-0.4147003622280712,A
7,Math,M07GEO1.1_M06,-0.19256197267101602,A
7,Math,M07GEO1.1_M08,0.47480030263882556,A
7,Math,M07GEO1.1_SAMPLE,-0.10218825348237823,A
7,Math,M07GEO1.2_M07,0.3510494312185634,A
7,Math,M07GEO2.4_M06,0.5817752848718745,A
7,Math,M07RPR1.1_H12,0.04523701496207835,A
7,Math,M07RPR1.1_L03,0.5188233331595615,A
7,Math,M07RPR1.1_M06,0.10492209953746906,A
7,Math,M07RPR1.1_M07,0.6647222217848195,A
7,Math,M07RPR1.2CH10,0.08188069855040457,A
7,Math,M07STP1.2_H11,-0.5235921012973842,A
7,Math,M07STP1.2_M05,-0.1775321961062399,A
7,Math,M07STP1.2_M06,-0.2373007738456971,A
7,Math,M07STP2.3_M06,-0.23246644928624896,A
7,Math,M07STP2.4_H11,0.46902649022295156,A
7,Math,M07STP3.7AH10,0.717485206648863,A
7,Math,M07STP3.7AM06,0.8586043280870679,A
7,Math,M07STP3.7BM08,0.23129770023193297,A
7,Math,M07TNS1.1AL01,0.1379948940713728,A
7,Math,M07TNS1.1AM05,0.1690459162406178,A
7,Math,M07TNS1.1AM06,0.332963820321046,A
7,Math,M07TNS1.1BH12,-0.3264801559780588,A
7,Math,M07TNS1.1BL02,0.014781130165752849,A
7,Math,M07TNS1.1BM06,-0.22573089967341942,A
7,Math,M07TNS1.1DH12,0.26422207726087565,A
